property_id,listing_id,agent_id,location_id,property_type,bedrooms,bathrooms,square_feet,lot_size_sqft,year_built,listing_price,list_date,status,sold_price,sold_date,days_on_market,hoa_fee,garage_spaces,has_pool,has_basement,created_at,updated_at
PT0270449,LST0270449,AG00852,LOC0143,Apartment,1.0,1.0,1263.0,0,1926.0,183200.0,2024-10-16,Sold,183896.0,2025-03-03,138,596.0,2,No,No,2024-10-16,2025-03-03
PT0251331,LST0251331,AG01206,LOC0242,Single Family,1.0,2.0,484.0,4429,1994.0,102900.0,2023-12-08,Sold,97839.0,2024-02-17,71,0.0,2,No,No,2023-12-08,2024-02-17
PT0349154,LST0349154,AG00953,LOC0116,Single Family,1.0,4.5,932.0,7892,1914.0,412600.0,2026-01-30,Sold,448306.0,2026-08-10,192,0.0,2,No,Yes,2026-01-30,2026-08-10
PT0049192,LST0049192,AG01756,LOC0078,SINGLE FAMILY,,3.5,1711.0,12328,2006.0,825000.0,2024-03-22,Pending,,,4,0.0,2,No,No,2024-03-22,2024-03-22
PT0256892,LST0256892,AG01763,LOC0096,Multi-Family,5.0,1.5,,4722,1970.0,421300.0,2025-09-27,Active,,,80,0.0,0,Yes,Yes,2025-09-27,2025-09-27
PT0159244,LST0159244,AG00140,LOC0035,Single Family,1.0,2.5,1101.0,3260,2005.0,200900.0,2023-08-20,Sold,184199.0,2023-09-25,36,0.0,2,No,Yes,2023-08-20,2023-09-25
PT0256970,LST0256970,AG02980,LOC0210,Condo,3.0,1.5,2021.0,2473,2015.0,921900.0,2023-05-12,Sold,926424.0,2023-06-08,27,555.0,3,False,No,2023-05-12,2023-06-08
PT0247887,LST0247887,AG01261,LOC0238,Single Family,2.0,4.0,2162.0,14445,1951.0,700600.0,08/07/2024,Active,,,1,0.0,1,Yes,No,2024-08-07,2024-08-07
PT0382846,LST0382846,AG01811,LOC0182,Multi-Family,6.0,4.0,4091.0,5313,2016.0,1683900.0,2026-02-19,Sold,1639229.0,2026-08-11,173,0.0,2,No,yes,2026-02-19,2026-08-11
PT0335797,LST0335797,AG02602,LOC0018,Apartment,2.0,3.0,1133.0,0,1945.0,315600.0,2023-01-04,Active,,,20,670.0,3,No,No,2023-01-04,2023-01-04
PT0375600,LST0375600,AG02993,LOC0003,Single Family,2.0,2.5,2590.0,1323,1910.0,"$332,900",2024-01-05,Pending,,,172,0.0,3,Yes,No,2024-01-05,2024-01-05
PT0448667,LST0448667,AG01668,LOC0250,Apartment,3.0,3.5,1796.0,0,2025.0,-5000.0,2024-09-28,Active,,,117,279.0,3,No,No,2024-09-28,2024-09-28
PT0067689,LST0067689,AG01451,LOC0106,Condo,2.0,1.5,300.0,8646,1997.0,"$71,600",2025-02-23,Sold,71958.0,2025-05-06,72,60.0,2,No,No,2025-02-23,2025-05-06
PT0190429,LST0190429,AG00499,LOC0199,SFH,5.0,2.0,2576.0,2782,1914.0,977500.0,2025-04-04,Active,,,42,0.0,0,No,Yes,2025-04-04,2025-04-04
PT0196937,LST0196937,AG02858,LOC0072,Single Family,5.0,1.5,0.0,3995,1987.0,238700.0,2024-12-29,Sold,225259.0,2025-01-15,17,0.0,2,No,1,2024-12-29,2025-01-15
PT0101796,LST0101796,AG02294,LOC0226,Single Family,1.0,,2183.0,1743,1999.0,1312700.0,2023-07-15,Sold,1279597.0,2023-07-31,16,0.0,3,No,Yes,2023-07-15,2023-07-31
PT0328645,LST0328645,AG00448,LOC0099,Condo,1.0,3.5,2218.0,3498,1997.0,1243500.0,2023-08-01,Sold,1156993.0,2023-08-13,12,277.0,1,Yes,No,2023-08-01,2023-08-13
PT0112199,LST0112199,AG02146,LOC0117,Apartment,4.0,4.0,894.0,0,1984.0,229400.0,2025-02-22,Active,,,168,411.0,0,Yes,No,2025-02-22,2025-02-22
PT0005686,LST0005686,AG00370,LOC0173,Single Family,4.0,4.5,1931.0,2209,1967.0,732100.0,2025-09-22,Pending,,,23,0.0,3,No,Yes,2025-09-22,2025-09-22
PT0303046,LST0303046,AG00354,LOC0188,Townhouse,1.0,1.5,1462.0,3392,1987.0,359700.0,2023-11-07,Sold,386906.0,2024-04-26,171,275.0,1,No,No,2023-11-07,2024-04-26
PT0083104,LST0083104,AG01625,LOC0112,Condo,5.0,2.5,1571.0,1594,1903.0,199800.0,2023-01-16,Active,,,60,261.0,2,No,No,2023-01-16,2023-01-16
PT0323431,LST0323431,AG00290,LOC0093,Single Family,4.0,3.5,2192.0,1376,1956.0,561200.0,2024-05-07,Sold,591894.0,2024-06-11,35,0.0,0,No,No,2024-05-07,2024-06-11
PT0398689,LST0398689,AG01061,LOC0044,Single Family,4.0,4.0,1551.0,3492,1966.0,527200.0,2025-06-27,Sold,551461.0,2025-11-17,143,0.0,1,N,No,2025-06-27,2025-11-17
PT0232731,LST0232731,AG01231,LOC0049,Single-Family,2.0,1.0,1410.0,16914,1984.0,487700.0,2026-06-08,Active,,,142,0.0,3,No,No,2026-06-08,2026-06-08
PT0308074,LST0308074,AG01204,LOC0211,Condo,6.0,1.0,693.0,4429,1956.0,229800.0,2026-04-15,Sold,208891.0,2026-07-18,94,228.0,1,No,No,2026-04-15,2026-07-18
PT0119082,LST0119082,AG00118,LOC0053,Single Family,2.0,3.0,2414.0,4163,2009.0,324700.0,2024-01-16,Sold,317880.0,2024-07-02,168,0.0,3,No,Yes,2024-01-16,2024-07-02
PT0076219,LST0076219,AG00274,LOC0239,Single Family,,2.5,2267.0,2516,1938.0,435900.0,2025-11-04,Sold,424270.0,2025-12-31,57,0.0,0,True,No,2025-11-04,2025-12-31
PT0129513,LST0129513,AG02672,LOC0028,Single Family,2.0,3.0,1393.0,2077,1965.0,149400.0,2023-05-15,Pending,,,162,0.0,0,No,Yes,2023-05-15,2023-05-15
PT0325651,LST0325651,AG02659,LOC0099,Condo,6.0,2.5,1575.0,3924,1953.0,235400.0,2023-09-04,Active,,,56,181.0,3,No,No,2023-09-04,2023-09-04
PT0484077,LST0484077,AG00830,LOC0095,SFH,4.0,4.5,2713.0,3379,1946.0,725100.0,2024-09-13,Active,,,62,0.0,0,No,True,2024-09-13,2024-09-13
PT0219307,LST0219307,AG01868,LOC0003,  Condo  ,2.0,1.0,2156.0,24689,1988.0,192200.0,2026-02-07,Sold,194277.0,2026-05-20,102,391.0,1,yes,No,2026-02-07,2026-05-20
PT0222127,LST0222127,AG00113,LOC0159,Townhouse,4.0,3.0,2611.0,3965,2003.0,803700.0,2023-11-29,Sold,761045.0,2024-01-10,42,261.0,1,Yes,No,2023-11-29,2024-01-10
PT0302037,LST0302037,AG02415,LOC0010,Multi-Family,2.0,,1577.0,5195,1994.0,506700.0,2026-04-27,Pending,,,81,0.0,2,No,No,2026-04-27,2026-04-27
PT0119689,LST0119689,AG00154,LOC0120,Condo,6.0,4.0,2246.0,14328,1933.0,1373500.0,2026-05-25,Sold,1335913.0,2026-11-20,179,743.0,3,Yes,No,2026-05-25,2026-11-20
PT0338416,LST0338416,AG00941,LOC0002,Condominium,1.0,4.5,300.0,6859,1921.0,78900.0,2026-04-15,Pending,,,9,464.0,3,No,No,2026-04-15,2026-04-15
PT0494208,LST0494208,AG02689,LOC0073,Single Family,3.0,3.5,683.0,7036,1909.0,299400.0,04/30/2025,Active,,,113,0.0,0,No,No,2025-04-30,2025-04-30
PT0209273,LST0209273,AG00304,LOC0052,Condo,1.0,1.5,1382.0,3413,1963.0,241200.0,2025-12-28,Sold,242251.0,2026-04-04,97,689.0,3,Yes,No,2025-12-28,2026-04-04
PT0465509,LST0465509,AG00363,LOC0133,Townhouse,4.0,1.0,2559.0,2896,1943.0,195400.0,2025-12-15,Sold,183162.0,2026-02-11,58,669.0,1,No,No,2025-12-15,2026-02-11
PT0432707,LST0432707,AG01236,LOC0067,Multi-Family,3.0,3.5,3064.0,2915,1977.0,339000.0,2023-08-07,Sold,364084.0,2023-10-22,76,0.0,3,No,Yes,2023-08-07,2023-10-22
PT0041494,LST0041494,AG02120,LOC0148,Apartment,5.0,2.5,,0,1997.0,413400.0,2026-04-19,Sold,447448.0,2026-10-15,179,244.0,3,No,No,2026-04-19,2026-10-15
PT0244159,LST0244159,AG02044,LOC0224,Condo,6.0,4.5,2541.0,7002,2008.0,668300.0,2023-03-28,Pending,,,142,687.0,2,0,No,2023-03-28,2023-03-28
PT0280697,LST0280697,AG01587,LOC0068,Multi-Family,6.0,3.5,5563.0,7365,1907.0,774800.0,2025-05-10,Pending,,,134,0.0,0,No,Yes,2025-05-10,2025-05-10
PT0228301,LST0228301,AG02022,LOC0064,Land,0.0,0.0,9626.0,6116,1926.0,2085700.0,2023-06-15,Sold,1965234.0,2023-12-06,174,,0,No,0,2023-06-15,2023-12-06
PT0110046,LST0110046,AG01772,LOC0013,Townhouse,2.0,4.5,3035.0,9169,1991.0,602900.0,2023-09-28,Pending,,,132,317.0,2,No,No,2023-09-28,2023-09-28
PT0291841,LST0291841,AG02431,LOC0015,Single Family,2.0,3.5,0.0,1840,1902.0,478500.0,2025-11-29,Active,,,109,0.0,2,Yes,No,2025-11-29,2025-11-29
PT0365472,LST0365472,AG01114,LOC0090,Condo,4.0,2.5,2232.0,1186,1925.0,1009200.0,2023-12-15,Active,,,62,492.0,0,No,No,2023-12-15,2023-12-15
PT0357610,LST0357610,AG00592,LOC0074,TOWNHOUSE,4.0,2.0,1566.0,4934,2006.0,444100.0,11/03/2023,Sold,413487.0,2024-03-31,149,184.0,1,No,N,2023-11-03,2024-03-31
PT0158708,LST0158708,AG00657,LOC0150,Apartment,2.0,2.5,2151.0,0,1928.0,720200.0,2024-04-23,Sold,670715.0,2024-08-20,119,755.0,3,No,No,2024-04-23,2024-08-20
PT0173040,LST0173040,AG99999,LOC0047,Single Family,1.0,4.5,1897.0,1683,1982.0,581800.0,2025-12-26,Active,,,60,0.0,2,No,no,2025-12-26,2025-12-26
PT0194615,LST0194615,AG02951,LOC9999,Multi-Family,2.0,2.5,4617.0,12842,1980.0,1527800.0,2024-02-19,Sold,1559559.0,2024-06-17,119,0.0,0,No,No,2024-02-19,2024-06-17
PT0164738,LST0164738,AG00572,LOC0023,Single Family,6.0,2.5,2833.0,10018,1903.0,702300.0,2023-01-01,Sold,678232.0,2023-01-15,14,0.0,2,Yes,No,2023-01-01,2023-01-15
PT0478620,LST0478620,AG02517,LOC0119,Condo,6.0,3.0,860.0,6566,1927.0,254400.0,2024-08-08,Active,,,81,785.0,3,No,No,2024-08-08,2024-08-08
PT0278290,LST0278290,AG01013,LOC0071,Single Family,2.0,3.0,2485.0,2283,1971.0,563700.0,2024-10-17,Sold,559969.0,2025-04-26,191,0.0,1,No,Yes,2024-10-17,2025-04-26
PT0066474,LST0066474,AG01093,LOC0107,Townhouse,6.0,2.0,2881.0,2544,,,2025-05-20,Pending,,,42,237.0,3,No,No,2025-05-20,2025-05-20
PT0207416,LST0207416,AG00092,LOC0194,Townhouse,2.0,3.5,2134.0,7187,1967.0,633100.0,2023-07-28,Withdrawn,,,103,793.0,1,No,No,2023-07-28,2023-07-28
PT0477381,LST0477381,AG01054,LOC0104,  Single Family  ,2.0,,2797.0,6427,1953.0,,12-Feb-2024,Active,,,145,0.0,3,No,Y,2024-02-12,2024-02-12
PT0061648,LST0061648,AG02220,LOC0063,Single Family,5.0,4.0,971.0,8452,1900.0,397300.0,2023-11-16,Pending,,,97,0.0,3,No,Yes,2023-11-16,2023-11-16
PT0328701,LST0328701,AG01831,LOC0107,Single Family,4.0,4.0,3237.0,2740,1926.0,924700.0,2026-04-06,Sold,928509.0,2026-07-11,96,0.0,3,No,No,2026-04-06,2026-07-11
PT0331756,LST0331756,AG00042,LOC0154,Single Family,6.0,3.5,3023.0,6962,1917.0,577700.0,2026-02-24,Active,,,48,0.0,2,Yes,0,2026-02-24,2026-02-24
PT0363195,LST0363195,AG01800,LOC0210,Single Family,3.0,2.5,2691.0,2453,1994.0,1073400.0,2026-02-28,Sold,1046620.0,2026-05-08,69,0.0,1,Yes,Yes,2026-02-28,2026-05-08
PT0251014,LST0251014,AG01717,LOC0008,Townhouse,2.0,2.5,793.0,9452,1942.0,85200.0,2024-02-11,Active,,,79,368.0,2,No,N,2024-02-11,2024-02-11
PT0392912,LST0392912,AG02028,LOC0019,Single Family,2.0,4.5,1578.0,6909,1951.0,322600.0,2023-03-16,Pending,,,19,0.0,1,No,Yes,2023-03-16,2023-03-16
PT0300292,LST0300292,AG00960,LOC0190,Single Family,2.0,1.5,1830.0,10654,1981.0,331200.0,2023-03-29,Active,,,7,0.0,1,No,No,2023-03-29,2023-03-29
PT0068255,LST0068255,AG02415,LOC0050,Condo,5.0,1.0,2103.0,3337,1909.0,505500.0,2026-05-19,Sold,472006.0,2026-10-09,143,456.0,2,No,No,2026-05-19,2026-10-09
PT0354526,LST0354526,AG00917,LOC0129,Single Family,5.0,4.5,1872.0,8343,,477700.0,2026-03-03,Active,,,156,0.0,2,Y,No,2026-03-03,2026-03-03
PT0442056,LST0442056,AG00509,LOC0102,Single Family,3.0,3.0,2817.0,9926,1963.0,612400.0,2023-05-01,Sold,579455.0,2023-10-30,182,0.0,0,No,No,2023-05-01,2023-10-30
PT0363742,LST0363742,AG02279,LOC0175,Condo,3.0,2.0,649.0,18950,1945.0,143400.0,2026-01-31,Active,,,141,598.0,2,No,No,2026-01-31,2026-01-31
PT0003501,LST0003501,AG01825,LOC0119,TOWNHOUSE,4.0,3.5,1389.0,2615,1961.0,328600.0,2025-07-13,Pending,,,157,374.0,1,No,No,2025-07-13,2025-07-13
PT0269309,LST0269309,AG02614,LOC0247,Condo,1.0,4.0,1472.0,9582,2001.0,369600.0,2025-11-02,Active,,,49,323.0,2,Yes,No,2025-11-02,2025-11-02
PT0370209,LST0370209,AG01419,LOC0231,Multi-Family,4.0,1.0,3159.0,5180,1900.0,806500.0,2025-04-16,Active,,,86,0.0,0,No,Yes,2025-04-16,2025-04-16
PT0270375,LST0270375,AG01308,LOC0024,Single Family,1.0,4.0,895.0,8416,1985.0,241400.0,2023-02-18,Sold,248901.0,2023-08-15,178,0.0,1,No,Yes,2023-02-18,2023-08-15
PT0422790,LST0422790,AG01628,LOC0192,Single Family,4.0,2.5,2116.0,6203,1922.0,1260200.0,2026-01-17,Withdrawn,,,115,0.0,1,No,No,2026-01-17,2026-01-17
PT0407519,LST0407519,AG02184,LOC0176,Townhouse,2.0,1.0,1867.0,3288,1936.0,329300.0,2024-03-03,Active,,,90,196.0,3,No,No,2024-03-03,2024-03-03
PT0260477,LST0260477,AG02665,LOC0042,condo,1.0,3.5,1800.0,4229,1904.0,627500.0,2026-03-13,Sold,628044.0,2026-07-14,123,253.0,2,Yes,N,2026-03-13,2026-07-14
PT0427173,LST0427173,AG02876,LOC0154,Townhouse,3.0,2.5,1229.0,1097,,253800.0,2025-09-27,Active,,,105,579.0,2,0,No,2025-09-27,2025-09-27
PT0255120,LST0255120,AG02757,LOC0026,Condo,2.0,2.5,1301.0,6827,2010.0,379200.0,2023-07-25,Pending,,,45,425.0,0,No,No,2023-07-25,2023-07-25
PT0208465,LST0208465,AG01641,LOC0091,Townhouse,4.0,3.0,1138.0,14005,2006.0,"$355,400",2025-11-21,Active,,,12,203.0,0,No,No,2025-11-21,2025-11-21
PT0035291,LST0035291,AG01310,LOC0084,Condo,6.0,1.5,1500.0,6432,2005.0,601300.0,2023-06-07,Pending,,,90,292.0,1,No,No,2023-06-07,2023-06-07
PT0400700,LST0400700,AG00155,LOC0036,Townhouse,4.0,3.5,2001.0,4015,1909.0,793100.0,2024-05-08,Pending,,,71,622.0,3,No,No,2024-05-08,2024-05-08
PT0124447,LST0124447,AG01708,LOC0160,Single Family,1.0,1.0,1532.0,2322,2014.0,447200.0,2025-09-25,Sold,411134.0,2025-11-25,61,0.0,2,No,No,2025-09-25,2025-11-25
PT0398144,LST0398144,AG00489,LOC0197,Land,0.0,0.0,6348.0,3400,,3157700.0,2025-04-24,Active,,,129,0.0,0,No,No,2025-04-24,2025-04-24
PT0297559,LST0297559,AG00468,LOC0024,Land,0.0,0.0,3537.0,5701,2022.0,986500.0,2023-02-23,Active,,,62,0.0,0,No,No,2023-02-23,2023-02-23
PT0105340,LST0105340,AG01420,LOC0092,Multi-Family,2.0,2.5,2950.0,8408,2002.0,296100.0,2024-06-20,Active,,,48,0.0,0,No,No,2024-06-20,2024-06-20
PT0188357,LST0188357,AG02020,LOC0052,Condo,5.0,1.0,2650.0,1309,2010.0,"$150,200",23-May-2026,Sold,148120.0,2026-09-25,125,538.0,0,No,No,2026-05-23,2026-09-25
PT0260376,LST0260376,AG01471,LOC0183,Multi-Family,4.0,3.0,5348.0,2232,1974.0,1084500.0,2026-06-29,Pending,,,114,0.0,1,No,No,2026-06-29,2026-06-29
PT0067261,LST0067261,AG00884,LOC0238,Condo,6.0,3.5,2274.0,1638,1910.0,593000.0,2023-06-10,Active,,,10,208.0,3,No,No,2023-06-10,2023-06-10
PT0137555,LST0137555,AG02889,LOC0202,Single Family,3.0,3.0,1700.0,2917,1917.0,590700.0,2025-11-13,Active,,,26,0.0,0,False,Yes,2025-11-13,2025-11-13
PT0421356,LST0421356,AG02376,LOC0217,Single Family,5.0,3.0,935.0,1388,1944.0,168900.0,2023-08-24,Active,,,121,0.0,1,No,Yes,2023-08-24,2023-08-24
PT0292637,LST0292637,AG01824,LOC0177,Land,0.0,0.0,4878.0,3359,1905.0,1761600.0,2023-03-29,Pending,,,149,0.0,0,No,False,2023-03-29,2023-03-29
PT0199566,LST0199566,AG01941,LOC0033,Single Family,6.0,3.0,2129.0,1156,1986.0,774600.0,2026-02-25,Withdrawn,,,70,0.0,2,No,Yes,2026-02-25,2026-02-25
PT0055792,LST0055792,AG01149,LOC0051,Single Family,5.0,1.0,3174.0,5378,1921.0,225300.0,2024-08-23,Withdrawn,,,0,0.0,1,No,Yes,2024-08-23,2024-08-23
PT0214190,LST0214190,AG00585,LOC0170,Land,0.0,,6259.0,4586,2099.0,3713900.0,2025-02-07,Pending,,,106,0.0,0,No,no,2025-02-07,2025-02-07
PT0314078,LST0314078,AG00444,LOC0162,Single Family,6.0,2.0,1705.0,2204,1943.0,433800.0,2024-08-01,Active,,,98,0.0,2,No,No,2024-08-01,2024-08-01
PT0032495,LST0032495,AG00071,LOC0020,Condo,3.0,2.0,2185.0,4161,1997.0,295800.0,2025-04-23,Active,,,111,796.0,0,No,No,2025-04-23,2025-04-23
PT0362198,LST0362198,AG00460,LOC0129,Condo,4.0,2.5,1369.0,4684,2099.0,294600.0,2023-06-30,Active,,,38,356.0,0,No,No,2023-06-30,2023-06-30
PT0065563,LST0065563,AG00376,LOC0010,Single Family,4.0,1.5,1721.0,5026,1946.0,486500.0,2026-01-28,Sold,469475.0,2026-04-14,76,0.0,0,No,Yes,2026-01-28,2026-04-14
PT0417830,LST0417830,AG01856,LOC0034,  Single Family  ,-1.0,3.0,2485.0,2529,2008.0,693700.0,2024-10-31,Active,,,162,0.0,0,No,Yes,2024-10-31,2024-10-31
PT0293474,LST0293474,AG02195,LOC0040,Single Family,1.0,3.0,2387.0,1419,2023.0,1554200.0,2025-06-23,Withdrawn,,,108,0.0,0,No,No,2025-06-23,2025-06-23
PT0206610,LST0206610,AG01064,LOC0173,Multi-Family,4.0,3.0,1878.0,18998,2016.0,465500.0,2024-11-24,Sold,425022.0,2025-04-02,129,0.0,1,No,Yes,2024-11-24,2025-04-02
PT0075270,LST0075270,AG00777,LOC0078,Condo,3.0,2.0,1888.0,1951,1977.0,"$809,200",2024-11-26,Sold,797787.0,2024-12-21,25,765.0,3,Yes,No,2024-11-26,2024-12-21
PT0075729,LST0075729,AG01656,LOC0015,Townhouse,2.0,2.0,1567.0,1202,1952.0,399200.0,04/10/2026,Pending,,,120,201.0,2,no,No,2026-04-10,2026-04-10
PT0312229,LST0312229,AG01704,LOC0114,Single Family,2.0,3.5,1184.0,7680,1931.0,121900.0,2024-05-03,Sold,118894.0,2024-07-27,85,0.0,3,No,No,2024-05-03,2024-07-27
PT0464659,LST0464659,AG02534,LOC0072,Townhouse,1.0,3.5,910.0,5464,1926.0,155700.0,2023-10-04,Active,,,136,68.0,3,No,No,2023-10-04,2023-10-04
PT0083161,LST0083161,AG01365,LOC0019,Single-Family,5.0,4.0,2485.0,3827,1987.0,301200.0,2025-10-28,Sold,314076.0,2026-05-05,189,0.0,3,No,No,2025-10-28,2026-05-05
PT0163234,LST0163234,AG00151,LOC0026,Townhouse,2.0,2.5,2915.0,1372,1970.0,750100.0,2023-11-07,Sold,699375.0,2024-05-12,187,194.0,0,No,No,2023-11-07,2024-05-12
PT0495049,LST0495049,AG00562,LOC0240,Condo,2.0,1.0,2334.0,5127,1980.0,559400.0,2024-03-12,Sold,541195.0,2024-09-10,182,120.0,0,No,No,2024-03-12,2024-09-10
PT0284106,LST0284106,AG01221,LOC0202,Apartment,4.0,4.0,360.0,0,1920.0,95200.0,2026-01-03,Active,,,38,439.0,1,No,No,2026-01-03,2026-01-03
PT0444076,LST0444076,AG01201,LOC0148,Condo,2.0,4.0,1139.0,5842,1989.0,380000.0,2025-05-24,Sold,387589.0,2025-06-04,11,707.0,0,No,no,2025-05-24,2025-06-04
PT0064681,LST0064681,AG01209,LOC0104,Townhouse,3.0,,1847.0,2268,1934.0,431100.0,2023-07-27,Withdrawn,,,64,75.0,1,No,No,2023-07-27,2023-07-27
PT0055134,LST0055134,AG02896,LOC0188,Townhouse,5.0,1.5,2964.0,2528,1956.0,758100.0,11-Dec-2024,Sold,765480.0,2025-06-07,178,379.0,1,No,No,2024-12-11,2025-06-07
PT0361752,LST0361752,AG02167,LOC0068,Condo,3.0,2.5,1067.0,2720,1970.0,230600.0,2024-09-22,Withdrawn,,,27,634.0,3,No,No,2024-09-22,2024-09-22
PT0380936,LST0380936,AG01051,LOC0183,Single Family,6.0,4.5,702.0,4590,1968.0,243300.0,2026-05-10,Sold,238290.0,2026-08-27,109,0.0,0,no,Yes,2026-05-10,2026-08-27
PT0371210,LST0371210,AG02364,LOC0140,Apartment,1.0,1.0,1003.0,0,2003.0,261100.0,09-Oct-2023,Active,,,34,562.0,3,No,No,2023-10-09,2023-10-09
PT0491805,LST0491805,AG00027,LOC0243,Single Family,3.0,2.0,1969.0,3262,1933.0,554500.0,2025-07-08,Withdrawn,,,69,0.0,3,No,No,2025-07-08,2025-07-08
PT0219576,LST0219576,AG00995,LOC0202,Multi-Family,5.0,4.5,2434.0,10662,1957.0,545600.0,2024-05-26,Sold,577490.0,2024-05-31,5,0.0,3,No,No,2024-05-26,2024-05-31
PT0446790,LST0446790,AG00848,LOC0186,Single Family,5.0,,336.0,2784,2009.0,68300.0,2023-11-29,Sold,66615.0,2024-02-09,72,0.0,1,0,Yes,2023-11-29,2024-02-09
PT0379768,LST0379768,AG00138,LOC0194,Apartment,4.0,2.5,568.0,0,1958.0,258195,2024-08-21,Active,,,108,507.0,2,Yes,No,2024-08-21,2024-08-21
PT0304747,LST0304747,AG02270,LOC0098,Single Family,6.0,4.5,1564.0,4048,1925.0,736900.0,2025-01-19,Sold,726693.0,2025-06-30,162,0.0,1,No,Yes,2025-01-19,2025-06-30
PT0015503,LST0015503,AG00845,LOC0190,Single Family,3.0,,2275.0,3792,1931.0,365300.0,2026-06-18,Active,,,34,0.0,0,No,N,2026-06-18,2026-06-18
PT0271021,LST0271021,AG02323,LOC0139,Multi-Family,4.0,2.5,1972.0,7441,1956.0,"$765,900",2023-03-21,Sold,697896.0,2023-09-10,173,,2,Yes,Yes,2023-03-21,2023-09-10
PT0104238,LST0104238,AG00379,LOC0241,Single Family,5.0,3.5,2729.0,4930,1966.0,164700.0,2025-02-13,Active,,,142,0.0,0,No,N,2025-02-13,2025-02-13
PT0433841,LST0433841,AG02427,LOC0180,SINGLE FAMILY,5.0,3.0,1902.0,8231,1928.0,384900.0,2024-05-22,Sold,380864.0,2024-07-29,68,0.0,0,No,Yes,2024-05-22,2024-07-29
PT0316875,LST0316875,AG02577,LOC0243,Condo,3.0,1.0,300.0,8940,1920.0,102500.0,2023-02-22,Sold,87123.0,2023-06-15,113,778.0,2,No,No,2023-02-22,2023-06-15
PT0201138,LST0201138,AG00126,LOC0105,Townhouse,4.0,3.5,1801.0,2226,2004.0,490000.0,2025-10-19,Sold,465433.0,2026-04-08,171,210.0,1,No,No,2025-10-19,2026-04-08
PT0376001,LST0376001,AG02955,LOC0091,Single Family,5.0,3.0,1825.0,8343,1999.0,547100.0,2025-02-11,Sold,502380.0,2025-02-16,5,0.0,2,No,Yes,2025-02-11,2025-02-16
PT0234504,LST0234504,AG00727,LOC0110,Condo,2.0,3.0,871.0,1005,1951.0,270900.0,2025-04-05,Sold,253425.0,2025-04-15,10,403.0,0,Yes,No,2025-04-05,2025-04-15
PT0028284,LST0028284,AG00930,LOC0113,Multi-Family,4.0,1.0,,2695,1981.0,298100.0,2026-02-10,Active,,,58,0.0,0,No,No,2026-02-10,2026-02-10
PT0065435,LST0065435,AG00237,LOC0038,Land,0.0,0.0,5183.0,2831,1979.0,1535100.0,2023-10-09,Sold,1526528.0,2024-02-05,119,0.0,0,No,No,2023-10-09,2024-02-05
PT0424191,LST0424191,AG00704,LOC0245,Land,0.0,0.0,2532.0,3751,1971.0,450200.0,2023-11-22,Sold,448328.0,2024-03-24,123,0.0,0,No,N,2023-11-22,2024-03-24
PT0272935,LST0272935,AG02606,LOC0160,Multi-Family,3.0,4.5,5222.0,3014,1956.0,963100.0,2025-05-25,Active,,,105,0.0,3,no,No,2025-05-25,2025-05-25
PT0357691,LST0357691,AG00559,LOC0071,Condo,5.0,2.0,2107.0,2115,1934.0,519700.0,2026-03-19,Active,,,79,760.0,1,False,No,2026-03-19,2026-03-19
PT0168355,LST0168355,AG01902,LOC0045,Single Family,6.0,3.0,1408.0,3605,2006.0,708200.0,2024-10-22,Active,,,37,0.0,3,No,No,2024-10-22,2024-10-22
PT0294495,LST0294495,AG01646,LOC0127,Multi-Family,4.0,4.5,1418.0,2257,1920.0,451100.0,2023-01-17,Sold,429206.0,2023-06-28,162,0.0,3,No,No,2023-01-17,2023-06-28
PT0457871,LST0457871,AG01987,LOC0196,Condo,4.0,2.0,2017.0,2952,1979.0,515400.0,2024-01-29,Sold,497021.0,2024-05-21,113,359.0,0,no,N,2024-01-29,2024-05-21
PT0413717,LST0413717,AG01300,LOC0243,Townhouse,3.0,3.5,1657.0,3608,2025.0,1053000.0,2023-08-04,Active,,,171,620.0,0,No,No,2023-08-04,2023-08-04
PT0222217,LST0222217,AG00242,LOC0242,Townhouse,6.0,2.5,2109.0,1627,1900.0,290100.0,2025-07-15,Pending,,,46,578.0,0,No,No,2025-07-15,2025-07-15
PT0041028,LST0041028,AG01978,LOC9999,Single-Family,1.0,1.5,2306.0,2322,1949.0,335900.0,2024-10-16,Sold,300153.0,2025-02-05,112,0.0,0,0,True,2024-10-16,2025-02-05
PT0308541,LST0308541,AG00591,LOC0168,Apartment,6.0,4.0,936.0,0,2012.0,458100.0,2026-03-31,Withdrawn,,,39,197.0,3,No,No,2026-03-31,2026-03-31
PT0098602,LST0098602,AG02038,LOC0078,Single Family,1.0,1.5,1704.0,5615,1938.0,505100.0,2024-03-02,Sold,464265.0,2024-08-26,177,0.0,0,Yes,No,2024-03-02,2024-08-26
PT0057956,LST0057956,AG00658,LOC0164,Land,0.0,0.0,2956.0,3445,1999.0,711600.0,2023-01-02,Sold,658458.0,2023-04-02,90,0.0,0,No,No,2023-01-02,2023-04-02
PT0105563,LST0105563,AG00731,LOC0039,Single Family,3.0,4.0,1105.0,11297,1994.0,315700.0,08-Jan-2026,Pending,,,100,0.0,0,No,N,2026-01-08,2026-01-08
PT0287489,LST0287489,AG01370,LOC0219,Multi-Family,2.0,3.0,3943.0,4324,1927.0,2050300.0,2023-08-22,Active,,,85,0.0,3,No,No,2023-08-22,2023-08-22
